temperature,humidity,ph,ec,label,ec_source,source_dataset
27.57,62.2,5.86,0.432,Vigne,synthetic_catalog,ml_model.rules.crop_catalog
17.52,52.69,5.86,0.331,Vigne,synthetic_catalog,ml_model.rules.crop_catalog
27.22,50.17,6.85,1.281,Vigne,synthetic_catalog,ml_model.rules.crop_catalog
25.78,65.94,6.98,1.614,Vigne,synthetic_catalog,ml_model.rules.crop_catalog
27.47,48.77,6.09,1.875,Vigne,synthetic_catalog,ml_model.rules.crop_catalog
24.01,65.84,5.85,2.435,Vigne,synthetic_catalog,ml_model.rules.crop_catalog
31.42,74.12,5.96,1.502,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.78,79.92,6.85,1.875,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.84,77.58,6.51,1.587,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.87,78.68,6.87,1.806,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.65,84.93,6.99,1.643,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.43,84.92,6.43,1.044,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.4,82.57,6.89,0.153,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.13,84.34,6.22,1.893,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.77,73.1,6.7,1.192,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.59,83.36,6.17,1.076,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.18,80.01,6.68,1.05,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.69,76.74,6.12,1.262,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.99,79.72,7.19,0.131,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.69,71.59,6.21,0.375,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.26,79.53,6.06,0.69,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.09,80.3,6.13,0.434,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.12,70.28,6.1,1.01,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.07,74.32,6.44,0.319,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.16,87.61,6.83,1.048,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.36,80.82,6.26,1.015,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.48,83.85,6.38,0.788,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.13,77.18,6.41,1.202,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.08,83.41,6.29,0.105,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.85,68.36,6.82,0.892,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.56,70.38,6.98,1.668,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.98,76.53,6.47,1.747,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.05,73.98,6.64,0.988,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.1,79.99,6.11,0.863,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.89,71.53,6.59,1.718,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.02,73.11,6.73,1.654,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
35.64,74.41,6.55,1.613,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.01,68.51,6.75,1.055,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.35,79.0,6.76,0.956,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.57,80.16,6.87,0.919,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.55,84.72,6.69,1.284,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
35.25,83.74,6.82,1.24,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.46,71.78,6.44,0.08,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.93,69.84,6.18,0.66,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.83,86.66,6.85,1.792,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.52,82.39,6.38,1.831,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.84,86.38,6.12,0.553,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.98,67.46,6.03,1.339,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.4,83.71,6.17,0.444,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.97,71.17,6.11,0.526,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.16,81.37,6.19,0.745,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.95,73.87,6.25,0.319,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.06,80.94,6.54,1.406,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.28,80.3,6.1,1.671,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.86,86.07,6.7,1.309,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.35,79.87,6.2,1.014,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.65,80.64,6.75,1.139,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.29,76.36,6.19,0.708,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.74,80.9,6.54,0.923,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.63,72.27,6.34,0.509,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.75,72.12,6.77,0.366,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.86,71.58,6.73,1.277,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.77,84.56,6.1,1.721,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.65,82.13,6.87,1.367,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.98,78.66,6.51,0.733,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.69,72.44,5.96,0.455,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.2,81.22,6.19,0.825,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.84,83.09,6.73,1.114,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.53,81.49,6.48,1.281,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.49,78.43,6.27,0.879,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.5,75.79,6.36,1.975,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.84,73.11,6.3,1.571,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.84,78.32,6.46,1.407,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.26,79.49,6.13,0.891,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.55,70.19,6.89,0.249,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.24,72.32,6.63,1.544,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.83,78.66,6.94,1.013,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.3,71.99,6.03,1.304,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.16,76.3,6.04,0.484,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.52,74.62,6.1,0.057,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.52,82.71,6.19,1.696,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.66,75.12,6.21,1.103,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.99,77.71,6.41,1.543,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.69,79.95,6.86,0.228,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.44,83.28,6.55,0.854,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.37,80.8,6.79,1.5,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.35,83.7,6.83,0.619,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.04,76.77,6.96,0.504,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.35,81.23,6.19,1.555,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.72,75.88,6.25,1.976,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.7,73.33,6.69,0.397,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.62,79.51,6.74,0.758,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.99,84.85,6.52,0.333,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.18,71.76,6.52,0.883,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.76,79.83,6.82,1.633,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.49,82.61,6.46,1.082,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.84,76.68,6.63,0.558,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.42,80.31,6.62,1.327,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.18,84.02,6.22,0.284,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.46,82.26,6.43,1.348,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.28,70.29,6.03,0.961,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.3,81.54,6.3,0.76,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.95,79.6,6.36,1.92,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
35.01,69.0,6.2,0.793,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.21,82.91,6.32,1.578,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.28,77.42,6.83,1.673,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.77,75.5,6.77,0.829,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.57,82.34,6.63,0.472,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.5,82.93,6.83,1.371,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
20.15,76.92,6.12,1.793,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.09,83.2,6.94,0.862,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.16,87.67,6.46,1.262,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.23,77.05,6.75,0.941,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.18,88.23,6.59,1.795,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.31,78.93,5.99,0.665,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.87,82.07,6.61,1.074,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.99,78.98,6.33,1.265,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.79,77.98,6.33,1.453,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
35.68,81.37,6.09,0.218,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.17,79.79,6.63,0.047,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.99,83.45,6.23,1.305,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.82,78.91,6.12,1.599,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.07,83.07,7.04,0.734,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.2,77.51,6.64,1.336,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.21,78.62,6.58,1.348,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
35.36,80.04,5.99,0.283,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.62,85.26,6.94,0.235,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.09,82.17,6.73,1.518,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.56,72.21,6.33,0.94,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.15,79.75,7.0,1.762,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.23,81.03,6.69,1.851,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.28,77.05,6.1,1.902,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.82,72.53,6.11,0.495,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.66,77.74,6.51,0.934,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.02,68.3,6.27,0.53,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.26,79.69,6.3,1.224,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.64,82.89,6.86,0.395,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.84,82.39,6.68,0.427,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.5,70.15,6.71,1.194,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.1,78.64,5.97,0.528,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.33,79.79,6.48,1.502,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.06,76.43,6.76,0.889,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.42,77.33,6.31,1.058,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.62,69.6,6.65,1.842,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.98,72.59,6.93,1.731,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.85,72.48,6.27,1.161,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.27,81.46,6.1,1.167,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.88,70.48,6.06,1.539,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.07,74.2,6.7,0.603,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.17,80.5,6.89,1.486,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.31,71.57,6.66,2.005,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.93,76.63,6.95,0.248,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.16,71.8,6.69,0.553,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.23,84.94,6.89,1.197,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.84,82.83,6.67,1.467,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.96,74.96,6.68,1.938,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.61,81.79,7.1,0.658,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.66,70.69,6.35,1.492,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.69,73.94,6.4,1.833,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.36,76.05,6.64,1.636,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.53,70.13,6.02,0.937,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.32,84.21,6.21,0.609,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.93,78.25,6.3,0.953,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.82,78.15,6.7,0.877,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.26,73.33,6.54,0.413,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.77,78.34,6.96,1.82,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.36,77.45,6.26,0.946,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.61,71.04,6.69,1.652,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.65,77.2,6.89,0.796,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.86,75.81,6.82,0.716,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.92,73.9,6.58,0.249,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.33,70.72,6.66,1.243,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.23,83.6,6.78,1.276,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.54,83.51,7.0,0.514,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.08,82.24,6.24,0.764,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.07,79.12,6.41,0.354,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.46,81.03,6.25,1.516,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.64,78.44,6.88,1.96,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.42,78.16,7.02,0.893,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.14,73.85,6.04,1.271,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.43,85.31,6.79,0.624,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.18,72.14,6.42,1.538,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.68,69.74,5.97,1.454,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.28,80.81,6.36,2.078,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.46,70.94,6.73,1.191,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.11,79.14,6.5,0.999,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.47,74.72,6.3,1.245,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.99,70.95,6.88,1.804,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.1,70.95,6.05,1.785,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.46,81.1,6.9,1.964,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.32,73.77,6.12,0.258,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.67,76.9,6.9,1.973,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.26,77.84,6.16,0.996,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.91,74.53,6.32,1.436,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.32,67.96,6.08,0.719,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.3,72.07,6.05,1.129,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.02,79.98,6.91,2.003,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.82,80.83,6.81,1.235,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.05,71.86,6.47,1.414,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.49,75.0,6.29,0.834,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.39,83.41,6.7,0.295,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.85,74.33,6.94,0.413,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.41,81.66,6.67,0.329,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.4,75.63,6.14,0.857,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.55,72.52,6.59,1.489,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.1,83.96,6.25,0.47,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.85,71.55,7.0,1.065,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.18,75.57,6.95,0.379,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.57,71.35,6.31,0.788,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.01,84.66,6.77,1.138,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.78,78.21,6.12,0.859,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.4,79.94,6.2,1.93,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.31,76.53,6.71,0.986,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.58,70.36,6.78,1.967,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.74,84.58,6.19,1.412,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.65,73.61,6.76,1.351,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.58,75.36,6.3,1.75,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.94,72.89,7.02,1.521,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
20.98,74.53,6.3,0.221,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.33,68.23,6.12,0.67,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.78,69.63,6.9,1.075,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.79,84.9,6.52,1.268,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.76,79.59,7.06,1.736,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.88,73.93,6.71,0.583,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.36,75.58,6.09,0.809,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.4,85.89,6.27,0.751,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.87,74.01,6.96,1.121,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.55,72.78,6.08,1.68,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.7,80.79,7.13,1.485,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.3,78.81,6.58,0.499,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.61,78.85,6.73,0.648,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.15,76.41,6.09,0.851,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.07,78.75,6.12,1.333,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.87,74.24,6.29,0.881,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
31.06,73.78,6.73,0.734,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.4,69.96,6.87,1.126,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.86,78.74,6.39,0.303,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
22.07,74.43,6.49,1.407,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.47,74.36,6.69,0.488,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.22,72.06,6.63,0.577,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.78,82.02,6.03,1.677,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.88,78.25,6.8,0.667,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.19,68.44,6.15,0.212,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.52,77.45,6.11,2.046,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.3,85.12,6.0,0.265,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
21.6,82.15,6.6,0.636,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.16,79.71,6.4,0.959,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.53,82.55,6.35,0.122,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.8,79.09,6.38,0.236,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.77,80.3,6.0,1.122,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.33,77.74,6.73,0.211,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.42,84.75,6.55,0.344,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.68,78.42,6.43,1.03,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.32,85.52,6.3,1.374,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
30.48,70.72,6.56,1.752,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.17,84.98,6.96,1.812,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.59,79.3,6.33,0.92,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.93,68.83,6.52,1.169,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.08,73.24,6.08,1.759,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.05,82.58,6.91,2.119,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.03,85.41,6.46,1.189,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
32.53,72.83,6.59,1.678,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.66,78.05,6.71,1.002,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.31,76.58,6.82,0.581,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.49,81.6,6.57,0.428,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
34.25,75.77,6.49,0.771,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.15,79.78,6.6,1.208,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.56,72.38,6.45,0.41,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
24.02,83.21,6.72,1.917,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.93,79.35,6.69,1.262,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
29.78,75.87,6.86,0.981,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.42,73.85,6.29,1.682,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
33.58,71.57,6.22,1.931,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.01,72.24,6.23,1.026,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
27.95,80.23,6.45,0.838,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
28.64,74.16,6.87,0.794,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
26.49,75.63,6.22,0.396,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
25.22,86.74,6.0,0.78,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
23.12,83.59,6.71,0.494,Pastèque,synthetic_catalog,ml_model.rules.crop_catalog
